year,month,day,hour,windspeed_100m,winddir_100m,temp_100m,wpd,season,datetime,winddir_bin,power_kw
2017,1,12,13,4.29,340.89,21.52,48.35907326250001,Winter,2017-01-12 13:00:00,330,80
2017,1,12,14,3.99,306.89,21.04,38.90673438750001,Winter,2017-01-12 14:00:00,300,80
2017,1,12,15,3.94,315.59000000000003,20.52,37.462327699999996,Winter,2017-01-12 15:00:00,300,80
2017,1,12,16,4.68,304.73,20.4,62.78322959999999,Winter,2017-01-12 16:00:00,300,180
2017,1,12,17,6.05,325.79,18.71,135.6351390625,Winter,2017-01-12 17:00:00,300,350
2017,1,12,18,5.48,345.32,18.44,100.79703760000004,Winter,2017-01-12 18:00:00,330,180
2017,1,12,19,5.14,346.98,17.31,83.17550569999999,Winter,2017-01-12 19:00:00,330,180
2017,1,12,20,4.71,348.71,16.75,63.99835548750001,Winter,2017-01-12 20:00:00,330,180
2017,1,12,21,6.41,352.73,16.4,161.31701661250003,Winter,2017-01-12 21:00:00,330,350
2017,1,12,22,6.78,348.32,16.44,190.89527310000005,Winter,2017-01-12 22:00:00,330,600
2017,1,12,23,6.48,357.42,14.82,166.65989760000002,Winter,2017-01-12 23:00:00,330,350
2017,1,13,0,6.44,9.62,14.14,163.59261520000007,Winter,2017-01-13 00:00:00,0,350
2017,1,13,1,6.97,19.84,14.71,207.3979347125,Winter,2017-01-13 01:00:00,0,600
2017,1,13,2,3.78,358.83,14.01,33.081218099999994,Winter,2017-01-13 02:00:00,330,80
2017,1,13,3,2.58,343.09000000000003,15.43,10.518776100000002,Winter,2017-01-13 03:00:00,330,0
2017,1,13,4,2.31,349.96,16.85,7.5499144875000015,Winter,2017-01-13 04:00:00,330,0
2017,1,13,5,2.44,335.07,18.61,8.8976552,Winter,2017-01-13 05:00:00,330,0
2017,1,13,6,2.42,323.36,19.86,8.6806489,Winter,2017-01-13 06:00:00,300,0
2017,1,13,7,3.33,297.52,20.81,22.6171976625,Winter,2017-01-13 07:00:00,270,0
2017,1,13,8,5.74,295.11,22.74,115.83552470000002,Winter,2017-01-13 08:00:00,270,350
2017,1,13,9,7.0600000000000005,304.5,22.17,215.53618730000005,Winter,2017-01-13 09:00:00,300,600
2017,1,13,10,5.37,304.58,21.97,94.8481687125,Winter,2017-01-13 10:00:00,300,180
2017,1,13,11,4.62,303.31,20.03,60.39931590000001,Winter,2017-01-13 11:00:00,300,180
2017,1,13,12,3.11,328.02,18.68,18.4241414875,Winter,2017-01-13 12:00:00,300,0
2017,1,13,13,4.15,320.7,19.99,43.777442187500014,Winter,2017-01-13 13:00:00,300,80
2017,1,13,14,4.57,315.03000000000003,19.09,58.45944571250001,Winter,2017-01-13 14:00:00,300,180
2017,1,13,15,6.37,300.55,18.24,158.31584746250002,Winter,2017-01-13 15:00:00,300,350
2017,1,13,16,7.46,319.92,17.92,254.28607330000003,Winter,2017-01-13 16:00:00,300,600
2017,1,13,17,6.73,323.73,16.43,186.70299541250003,Winter,2017-01-13 17:00:00,300,600
2017,1,13,18,6.87,327.61,16.05,198.59865558750002,Winter,2017-01-13 18:00:00,300,600
2017,1,13,19,8.56,325.40000000000003,15.83,384.17348480000004,Winter,2017-01-13 19:00:00,300,1400
2017,1,13,20,6.12,320.01,12.92,140.3978184,Winter,2017-01-13 20:00:00,300,350
2017,1,13,21,5.57,334.33,13.52,105.84532446250003,Winter,2017-01-13 21:00:00,330,350
2017,1,13,22,6.86,343.44,14.29,197.73267430000004,Winter,2017-01-13 22:00:00,330,600
2017,1,13,23,5.8,351.89,13.28,119.5061,Winter,2017-01-13 23:00:00,330,350
2017,1,14,0,6.47,358.6,12.17,165.8895140875,Winter,2017-01-14 00:00:00,330,350
2017,1,14,1,5.08,356.33,13.87,80.29661360000001,Winter,2017-01-14 01:00:00,330,180
2017,1,14,2,4.4,349.28000000000003,12.44,52.17520000000002,Winter,2017-01-14 02:00:00,330,80
2017,1,14,3,2.73,354.66,13.4,12.4621804125,Winter,2017-01-14 03:00:00,330,0
2017,1,14,4,3.31,338.77,15.55,22.212123237500002,Winter,2017-01-14 04:00:00,330,0
2017,1,14,5,2.67,326.36,17.61,11.6584248375,Winter,2017-01-14 05:00:00,300,0
2017,1,14,6,3.65,333.87,19.28,29.784114062500002,Winter,2017-01-14 06:00:00,330,80
2017,1,14,7,3.4,286.65000000000003,20.04,24.0737,Winter,2017-01-14 07:00:00,270,0
2017,1,14,8,5.11,298.58,20.95,81.72760898750002,Winter,2017-01-14 08:00:00,270,180
2017,1,14,9,3.66,322.38,21.68,30.029586300000005,Winter,2017-01-14 09:00:00,300,80
2017,1,14,10,2.72,292.78000000000003,22.16,12.325734400000004,Winter,2017-01-14 10:00:00,270,0
2017,1,14,11,4.09,290.61,21.31,41.90598151249999,Winter,2017-01-14 11:00:00,270,80
2017,1,14,12,5.5600000000000005,298.5,19.4,105.27626480000004,Winter,2017-01-14 12:00:00,270,350
2017,1,14,13,4.41,288.63,18.98,52.53174911250001,Winter,2017-01-14 13:00:00,270,80
2017,1,14,14,5.84,331.31,18.2,121.9957312,Winter,2017-01-14 14:00:00,330,350
2017,1,14,15,4.95,330.45,18.72,74.2885171875,Winter,2017-01-14 15:00:00,330,180
2017,1,14,16,4.44,328.6,17.900000000000002,53.611135200000014,Winter,2017-01-14 16:00:00,300,80
2017,1,14,17,5.34,336.89,17.330000000000002,93.2673987,Winter,2017-01-14 17:00:00,330,180
2017,1,14,18,7.22,328.67,17.0,230.5248169,Winter,2017-01-14 18:00:00,300,600
2017,1,14,19,7.59,340.33,16.990000000000002,267.8128558875,Winter,2017-01-14 19:00:00,330,950
2017,1,14,20,8.05,328.6,15.4,319.5168265625001,Winter,2017-01-14 20:00:00,300,950
2017,1,14,21,7.95,342.77,15.62,307.7566734375,Winter,2017-01-14 21:00:00,330,950
2017,1,14,22,8.09,348.46,15.4,324.3035165125,Winter,2017-01-14 22:00:00,330,950
2017,1,14,23,6.0,2.69,14.43,132.3,Winter,2017-01-14 23:00:00,0,350
2017,1,15,0,4.3,12.6,12.48,48.6980375,Winter,2017-01-15 00:00:00,0,80
2017,1,15,1,2.66,344.93,14.2,11.527921300000003,Winter,2017-01-15 01:00:00,330,0
2017,1,15,2,4.34,343.34000000000003,15.65,50.06973369999999,Winter,2017-01-15 02:00:00,330,80
2017,1,15,3,1.99,313.75,14.4,4.8268668875000005,Winter,2017-01-15 03:00:00,300,0
2017,1,15,4,1.85,309.79,16.31,3.8781203125000006,Winter,2017-01-15 04:00:00,300,0
2017,1,15,5,1.58,317.82,18.04,2.4158911000000005,Winter,2017-01-15 05:00:00,300,0
2017,1,15,6,1.45,323.88,20.11,1.8672828125,Winter,2017-01-15 06:00:00,300,0
2017,1,15,7,1.76,288.35,21.87,3.3392128,Winter,2017-01-15 07:00:00,270,0
2017,1,15,8,3.9,294.86,22.85,36.3328875,Winter,2017-01-15 08:00:00,270,80
2017,1,15,9,4.05,285.63,22.87,40.6884515625,Winter,2017-01-15 09:00:00,270,80
2017,1,15,10,3.62,302.78000000000003,22.41,29.055730900000007,Winter,2017-01-15 10:00:00,300,80
2017,1,15,11,3.41,305.74,21.81,24.286740362500005,Winter,2017-01-15 11:00:00,300,0
2017,1,15,12,3.5700000000000003,294.31,20.58,27.868316962500007,Winter,2017-01-15 12:00:00,270,80
2017,1,15,13,4.33,322.42,21.3,49.72442641250001,Winter,2017-01-15 13:00:00,300,80
2017,1,15,14,5.07,287.08,20.65,79.82335383750001,Winter,2017-01-15 14:00:00,270,180
2017,1,15,15,7.5,302.22,19.43,258.3984375,Winter,2017-01-15 15:00:00,300,950
2017,1,15,16,7.43,310.8,18.72,251.23059928749998,Winter,2017-01-15 16:00:00,300,600
2017,1,15,17,7.52,315.85,18.41,260.47114239999996,Winter,2017-01-15 17:00:00,300,950
2017,1,15,18,7.1000000000000005,323.35,17.76,219.22048750000005,Winter,2017-01-15 18:00:00,300,600
2017,1,15,19,7.62,328.25,17.76,271.00107090000006,Winter,2017-01-15 19:00:00,300,950
2017,1,15,20,8.42,330.48,17.28,365.6304589,Winter,2017-01-15 20:00:00,330,950
2017,1,15,21,7.48,345.91,16.86,256.33675760000006,Winter,2017-01-15 21:00:00,330,600
2017,1,15,22,6.95,354.74,16.82,205.61770468750004,Winter,2017-01-15 22:00:00,330,600
2017,1,15,23,4.6000000000000005,359.13,15.64,59.61830000000002,Winter,2017-01-15 23:00:00,330,180
2017,1,16,0,4.7,17.2,15.55,63.59158750000001,Winter,2017-01-16 00:00:00,0,180
2017,1,16,1,3.65,356.14,16.02,29.784114062500002,Winter,2017-01-16 01:00:00,330,80
2017,1,16,2,3.72,0.84,14.37,31.530794400000005,Winter,2017-01-16 02:00:00,0,80
2017,1,16,3,1.36,344.98,15.32,1.5407168000000004,Winter,2017-01-16 03:00:00,330,0
2017,1,16,4,3.81,338.47,17.09,33.87513386250001,Winter,2017-01-16 04:00:00,330,80
2017,1,16,5,1.55,346.28000000000003,19.03,2.2808734375000004,Winter,2017-01-16 05:00:00,330,0
2017,1,16,6,2.32,317.58,20.51,7.6483903999999985,Winter,2017-01-16 06:00:00,300,0
2017,1,16,7,3.25,303.16,21.13,21.025976562500002,Winter,2017-01-16 07:00:00,300,0
2017,1,16,8,3.3200000000000003,308.08,21.8,22.414050400000008,Winter,2017-01-16 08:00:00,300,0
2017,1,16,9,2.92,319.08,22.42,15.2494664,Winter,2017-01-16 09:00:00,300,0
2017,1,16,10,2.74,313.47,22.26,12.599629700000005,Winter,2017-01-16 10:00:00,300,0
2017,1,16,11,3.25,302.0,21.73,21.025976562500002,Winter,2017-01-16 11:00:00,300,0
2017,1,16,12,4.32,307.39,21.39,49.38071040000001,Winter,2017-01-16 12:00:00,300,80
2017,1,16,13,2.0,291.28000000000003,21.27,4.9,Winter,2017-01-16 13:00:00,270,0
2017,1,16,14,1.92,266.82,21.29,4.3352064,Winter,2017-01-16 14:00:00,240,0
2017,1,16,15,1.19,242.61,20.48,1.0321598875,Winter,2017-01-16 15:00:00,240,0
2017,1,16,16,2.15,246.37,19.94,6.0872546875,Winter,2017-01-16 16:00:00,240,0
2017,1,16,17,2.89,249.95,19.9,14.784261012500004,Winter,2017-01-16 17:00:00,240,0
2017,1,16,18,3.36,262.81,19.29,23.233996799999996,Winter,2017-01-16 18:00:00,240,0
2017,1,16,19,3.18,292.84000000000003,18.92,19.696427100000005,Winter,2017-01-16 19:00:00,270,0
2017,1,16,20,5.21,292.75,17.6,86.6202161125,Winter,2017-01-16 20:00:00,270,180
2017,1,16,21,4.8500000000000005,330.83,16.240000000000002,69.87652656250003,Winter,2017-01-16 21:00:00,330,180
2017,1,16,22,4.2,349.29,15.81,45.37890000000001,Winter,2017-01-16 22:00:00,330,80
2017,1,16,23,3.38,13.54,15.27,23.651364100000002,Winter,2017-01-16 23:00:00,0,0
2017,1,17,0,1.71,67.96000000000001,16.09,3.0626292375,Winter,2017-01-17 00:00:00,60,0
2017,1,17,1,3.0500000000000003,29.0,17.86,17.378232812500006,Winter,2017-01-17 01:00:00,0,0
2017,1,17,2,2.46,350.16,18.25,9.1182483,Winter,2017-01-17 02:00:00,330,0
2017,1,17,3,1.54,17.27,17.07,2.2370117000000005,Winter,2017-01-17 03:00:00,0,0
2017,1,17,4,0.21,335.43,18.35,0.005672362499999999,Winter,2017-01-17 04:00:00,330,0
2017,1,17,5,0.91,281.62,19.49,0.4615622375000001,Winter,2017-01-17 05:00:00,270,0
2017,1,17,6,1.49,304.94,20.86,2.0261187625,Winter,2017-01-17 06:00:00,300,0
2017,1,17,7,1.22,279.26,21.82,1.1122069,Winter,2017-01-17 07:00:00,270,0
2017,1,17,8,2.86,297.27,22.69,14.328614299999998,Winter,2017-01-17 08:00:00,270,0
2017,1,17,9,3.77,308.1,23.57,32.8193627125,Winter,2017-01-17 09:00:00,300,80
2017,1,17,10,3.53,310.08,24.36,26.9420234125,Winter,2017-01-17 10:00:00,300,80
2017,1,17,11,2.31,302.05,22.7,7.5499144875000015,Winter,2017-01-17 11:00:00,300,0
2017,1,17,12,2.34,291.58,22.25,7.847903699999999,Winter,2017-01-17 12:00:00,270,0
2017,1,17,13,4.09,328.64,22.45,41.90598151249999,Winter,2017-01-17 13:00:00,300,80
2017,1,17,14,7.49,316.84000000000003,21.88,257.36622126250006,Winter,2017-01-17 14:00:00,300,600
2017,1,17,15,6.49,317.6,21.96,167.43266251250003,Winter,2017-01-17 15:00:00,300,350
2017,1,17,16,5.78,335.02,21.62,118.27408810000003,Winter,2017-01-17 16:00:00,330,350
2017,1,17,17,4.98,333.85,21.66,75.64742010000003,Winter,2017-01-17 17:00:00,330,180
2017,1,17,18,5.01,334.56,21.38,77.0227943625,Winter,2017-01-17 18:00:00,330,180
2017,1,17,19,4.4,343.48,21.34,52.17520000000002,Winter,2017-01-17 19:00:00,330,80
2017,1,17,20,4.8,349.04,20.04,67.7376,Winter,2017-01-17 20:00:00,330,180
2017,1,17,21,5.51,26.33,16.19,102.4615424875,Winter,2017-01-17 21:00:00,0,350
2017,1,17,22,4.21,36.41,16.35,45.7038073625,Winter,2017-01-17 22:00:00,30,80
2017,1,17,23,4.53,36.79,16.85,56.93780216250001,Winter,2017-01-17 23:00:00,30,180
2017,1,18,0,4.25,57.96,17.97,47.0189453125,Winter,2017-01-18 00:00:00,30,80
2017,1,18,1,4.28,1.48,18.7,48.021685600000005,Winter,2017-01-18 01:00:00,0,80
2017,1,18,2,2.02,29.48,15.14,5.048474900000001,Winter,2017-01-18 02:00:00,0,0
2017,1,18,3,1.75,17.79,16.5,3.2826171875,Winter,2017-01-18 03:00:00,0,0
2017,1,18,4,2.4,35.230000000000004,18.32,8.4672,Winter,2017-01-18 04:00:00,30,0
2017,1,18,5,2.46,6.390000000000001,19.92,9.1182483,Winter,2017-01-18 05:00:00,0,0
2017,1,18,6,2.64,12.84,21.47,11.269843200000002,Winter,2017-01-18 06:00:00,0,0
2017,1,18,7,2.16,18.54,22.7,6.1725888000000015,Winter,2017-01-18 07:00:00,0,0
2017,1,18,8,3.28,312.54,23.91,21.613625599999995,Winter,2017-01-18 08:00:00,300,0
2017,1,18,9,2.31,317.1,24.4,7.5499144875000015,Winter,2017-01-18 09:00:00,300,0
2017,1,18,10,0.92,340.5,24.47,0.47694640000000005,Winter,2017-01-18 10:00:00,330,0
2017,1,18,11,1.97,323.18,24.01,4.6827909624999995,Winter,2017-01-18 11:00:00,300,0
2017,1,18,12,3.85,300.88,21.89,34.9533078125,Winter,2017-01-18 12:00:00,300,80
2017,1,18,13,4.11,308.0,22.67,42.52375023750001,Winter,2017-01-18 13:00:00,300,80
2017,1,18,14,4.8,311.34000000000003,21.61,67.7376,Winter,2017-01-18 14:00:00,300,180
2017,1,18,15,5.58,339.15000000000003,20.97,106.41643110000001,Winter,2017-01-18 15:00:00,330,350
2017,1,18,16,7.11,353.23,21.25,220.14807648750005,Winter,2017-01-18 16:00:00,330,600
2017,1,18,17,7.86,350.40000000000003,21.42,297.42243930000006,Winter,2017-01-18 17:00:00,330,950
2017,1,18,18,8.61,345.94,20.94,390.94489586249995,Winter,2017-01-18 18:00:00,330,1400
2017,1,18,19,9.11,344.81,20.72,463.0855439875,Winter,2017-01-18 19:00:00,330,1400
2017,1,18,20,4.18,349.41,17.41,44.7337121,Winter,2017-01-18 20:00:00,330,80
2017,1,18,21,4.74,354.18,17.07,65.22905970000002,Winter,2017-01-18 21:00:00,330,180
2017,1,18,22,6.2700000000000005,8.41,17.64,150.97627833750005,Winter,2017-01-18 22:00:00,0,350
2017,1,18,23,5.5600000000000005,29.57,18.04,105.27626480000004,Winter,2017-01-18 23:00:00,0,350
2017,1,19,0,4.92,45.66,17.43,72.9459864,Winter,2017-01-19 00:00:00,30,180
2017,1,19,1,3.0700000000000003,1.62,18.25,17.722346337500007,Winter,2017-01-19 01:00:00,0,0
2017,1,19,2,3.5500000000000003,354.39,17.09,27.402560937500006,Winter,2017-01-19 02:00:00,330,80
2017,1,19,3,2.61,334.39,16.78,10.889993362499998,Winter,2017-01-19 03:00:00,330,0
2017,1,19,4,3.3000000000000003,322.15000000000003,18.41,22.01141250000001,Winter,2017-01-19 04:00:00,300,0
2017,1,19,5,3.27,344.87,20.18,21.4165420875,Winter,2017-01-19 05:00:00,330,0
2017,1,19,6,2.54,349.97,22.37,10.037076700000002,Winter,2017-01-19 06:00:00,330,0
2017,1,19,7,3.09,314.83,23.93,18.0709727625,Winter,2017-01-19 07:00:00,300,0
2017,1,19,8,3.15,314.04,24.53,19.1442234375,Winter,2017-01-19 08:00:00,300,0
2017,1,19,9,2.66,323.73,25.12,11.527921300000003,Winter,2017-01-19 09:00:00,300,0
2017,1,19,10,2.3000000000000003,299.78000000000003,25.35,7.452287500000002,Winter,2017-01-19 10:00:00,270,0
2017,1,19,11,3.37,296.29,24.2,23.442061212500004,Winter,2017-01-19 11:00:00,270,0
2017,1,19,12,4.48,289.83,22.89,55.07317760000002,Winter,2017-01-19 12:00:00,270,80
2017,1,19,13,5.1000000000000005,297.3,23.5,81.24873750000003,Winter,2017-01-19 13:00:00,270,180
2017,1,19,14,5.32,296.22,22.86,92.22337040000002,Winter,2017-01-19 14:00:00,270,180
2017,1,19,15,6.54,303.03000000000003,21.45,171.3323367,Winter,2017-01-19 15:00:00,300,600
2017,1,19,16,8.36,313.95,21.67,357.8696968,Winter,2017-01-19 16:00:00,300,950
2017,1,19,17,6.8100000000000005,329.62,20.86,193.44051011250005,Winter,2017-01-19 17:00:00,300,600
2017,1,19,18,6.13,327.89,20.06,141.0871681625,Winter,2017-01-19 18:00:00,300,350
2017,1,19,19,6.86,342.21,20.2,197.73267430000004,Winter,2017-01-19 19:00:00,330,600
2017,1,19,20,6.13,341.97,18.95,141.0871681625,Winter,2017-01-19 20:00:00,330,350
2017,1,19,21,5.59,355.21,18.46,106.98958838749999,Winter,2017-01-19 21:00:00,330,350
2017,1,19,22,6.93,359.59000000000003,18.48,203.84769116249998,Winter,2017-01-19 22:00:00,330,600
2017,1,19,23,6.12,3.81,18.04,140.3978184,Winter,2017-01-19 23:00:00,0,350
2017,1,20,0,4.88,13.98,18.25,71.1812416,Winter,2017-01-20 00:00:00,0,180
2017,1,20,1,3.03,349.49,19.01,17.038602787499997,Winter,2017-01-20 01:00:00,330,0
2017,1,20,2,3.5700000000000003,331.48,16.18,27.868316962500007,Winter,2017-01-20 02:00:00,330,80
2017,1,20,3,0.37,297.96,17.26,0.0310249625,Winter,2017-01-20 03:00:00,270,0
2017,1,20,4,2.28,5.9,18.75,7.259565599999998,Winter,2017-01-20 04:00:00,0,0
2017,1,20,5,2.4,350.68,20.46,8.4672,Winter,2017-01-20 05:00:00,330,0
2017,1,20,6,2.43,356.13,21.6,8.788705537500002,Winter,2017-01-20 06:00:00,330,0
2017,1,20,7,2.24,4.49,22.5,6.884147200000003,Winter,2017-01-20 07:00:00,0,0
2017,1,20,8,2.77,297.41,23.57,13.0180339625,Winter,2017-01-20 08:00:00,270,0
2017,1,20,9,3.34,311.43,24.54,22.821568699999997,Winter,2017-01-20 09:00:00,300,0
2017,1,20,10,2.61,302.19,24.3,10.889993362499998,Winter,2017-01-20 10:00:00,300,0
2017,1,20,11,3.85,291.56,23.88,34.9533078125,Winter,2017-01-20 11:00:00,270,80
2017,1,20,12,2.75,288.09000000000003,23.06,12.738085937500001,Winter,2017-01-20 12:00:00,270,0
2017,1,20,13,3.5700000000000003,299.98,23.97,27.868316962500007,Winter,2017-01-20 13:00:00,270,80
2017,1,20,14,4.5200000000000005,307.78000000000003,24.08,56.56156240000003,Winter,2017-01-20 14:00:00,300,180
2017,1,20,15,4.13,295.09000000000003,23.9,43.147560662500005,Winter,2017-01-20 15:00:00,270,80
2017,1,20,16,5.17,302.17,22.76,84.6404029625,Winter,2017-01-20 16:00:00,300,180
2017,1,20,17,5.54,307.12,22.26,104.1442717,Winter,2017-01-20 17:00:00,300,350
2017,1,20,18,4.96,318.28000000000003,20.1,74.7396608,Winter,2017-01-20 18:00:00,300,180
2017,1,20,19,4.65,323.02,19.39,61.58358281250002,Winter,2017-01-20 19:00:00,300,180
2017,1,20,20,5.14,331.97,18.04,83.17550569999999,Winter,2017-01-20 20:00:00,330,180
2017,1,20,21,5.45,11.41,17.830000000000002,99.15065781250003,Winter,2017-01-20 21:00:00,0,180
2017,1,20,22,5.15,30.99,18.11,83.66191093750002,Winter,2017-01-20 22:00:00,30,180
2017,1,20,23,4.9,21.24,18.76,72.06001250000003,Winter,2017-01-20 23:00:00,0,180
2017,1,21,0,4.64,26.32,18.61,61.18712319999999,Winter,2017-01-21 00:00:00,0,180
2017,1,21,1,2.3000000000000003,324.33,19.37,7.452287500000002,Winter,2017-01-21 01:00:00,300,0
2017,1,21,2,1.83,358.33,20.32,3.7536982875000007,Winter,2017-01-21 02:00:00,330,0
2017,1,21,3,1.57,342.83,16.91,2.3703094625000003,Winter,2017-01-21 03:00:00,330,0
2017,1,21,4,2.27,342.63,18.93,7.164463337500001,Winter,2017-01-21 04:00:00,330,0
2017,1,21,5,2.01,338.25,20.55,4.973868112499998,Winter,2017-01-21 05:00:00,330,0
2017,1,21,6,1.36,348.23,22.44,1.5407168000000004,Winter,2017-01-21 06:00:00,330,0
2017,1,21,7,1.66,351.76,23.36,2.8017563,Winter,2017-01-21 07:00:00,330,0
2017,1,21,8,2.97,297.43,24.31,16.046319712500004,Winter,2017-01-21 08:00:00,270,0
2017,1,21,9,2.97,318.29,24.16,16.046319712500004,Winter,2017-01-21 09:00:00,300,0
2017,1,21,10,2.34,326.07,23.12,7.847903699999999,Winter,2017-01-21 10:00:00,300,0
2017,1,21,11,1.76,320.74,22.64,3.3392128,Winter,2017-01-21 11:00:00,300,0
2017,1,21,12,2.75,317.06,21.96,12.738085937500001,Winter,2017-01-21 12:00:00,300,0
2017,1,21,13,3.19,323.99,22.49,19.8828273875,Winter,2017-01-21 13:00:00,300,0
2017,1,21,14,4.67,309.22,22.91,62.3816323375,Winter,2017-01-21 14:00:00,300,180
2017,1,21,15,4.38,303.82,22.01,51.4669491,Winter,2017-01-21 15:00:00,300,80
2017,1,21,16,3.86,319.98,21.47,35.2263793,Winter,2017-01-21 16:00:00,300,80
2017,1,21,17,5.84,320.92,20.92,121.9957312,Winter,2017-01-21 17:00:00,300,350
2017,1,21,18,6.7,317.19,20.79,184.21733750000004,Winter,2017-01-21 18:00:00,300,600
2017,1,21,19,6.9,320.94,20.57,201.21176250000005,Winter,2017-01-21 19:00:00,300,600
2017,1,21,20,6.22,319.65000000000003,19.34,147.3931319,Winter,2017-01-21 20:00:00,300,350
2017,1,21,21,6.890000000000001,329.88,18.83,200.33819601250008,Winter,2017-01-21 21:00:00,300,600
2017,1,21,22,6.390000000000001,334.99,19.3,159.81173538750005,Winter,2017-01-21 22:00:00,330,350
2017,1,21,23,6.7,344.26,18.1,184.21733750000004,Winter,2017-01-21 23:00:00,330,600
2017,1,22,0,5.89,350.78000000000003,17.400000000000002,125.1560872625,Winter,2017-01-22 00:00:00,330,350
2017,1,22,1,4.66,347.72,18.71,61.981751300000006,Winter,2017-01-22 01:00:00,330,180
2017,1,22,2,5.83,355.19,17.79,121.37011328750002,Winter,2017-01-22 02:00:00,330,350
2017,1,22,3,2.76,356.01,17.43,12.877552799999998,Winter,2017-01-22 03:00:00,330,0
2017,1,22,4,2.81,16.39,19.64,13.590175112500003,Winter,2017-01-22 04:00:00,0,0
2017,1,22,5,2.49,26.71,21.66,9.455927512500004,Winter,2017-01-22 05:00:00,0,0
2017,1,22,6,1.54,337.08,24.02,2.2370117000000005,Winter,2017-01-22 06:00:00,330,0
2017,1,22,7,3.02,315.22,25.28,16.8704599,Winter,2017-01-22 07:00:00,300,0
2017,1,22,8,3.27,310.44,26.28,21.4165420875,Winter,2017-01-22 08:00:00,300,0
2017,1,22,9,3.01,314.94,26.22,16.7034268625,Winter,2017-01-22 09:00:00,300,0
2017,1,22,10,3.28,311.68,25.19,21.613625599999995,Winter,2017-01-22 10:00:00,300,0
2017,1,22,11,3.92,302.1,24.15,36.894726399999996,Winter,2017-01-22 11:00:00,300,80
2017,1,22,12,3.5,298.02,22.74,26.2609375,Winter,2017-01-22 12:00:00,270,80
2017,1,22,13,3.93,300.12,23.45,37.17780491250001,Winter,2017-01-22 13:00:00,300,80
2017,1,22,14,5.15,313.3,22.92,83.66191093750002,Winter,2017-01-22 14:00:00,300,180
2017,1,22,15,5.25,319.57,23.2,88.6306640625,Winter,2017-01-22 15:00:00,300,180
2017,1,22,16,3.88,303.64,22.42,35.7767816,Winter,2017-01-22 16:00:00,300,80
2017,1,22,17,6.29,296.61,21.63,152.42564076250002,Winter,2017-01-22 17:00:00,270,350
2017,1,22,18,7.640000000000001,298.71,20.38,273.1405432000001,Winter,2017-01-22 18:00:00,270,950
2017,1,22,19,8.32,314.38,21.04,352.75735040000006,Winter,2017-01-22 19:00:00,300,950
2017,1,22,20,7.73,320.71,20.6,282.90757416250005,Winter,2017-01-22 20:00:00,300,950
2017,1,22,21,7.3,334.96,20.47,238.27291250000002,Winter,2017-01-22 21:00:00,330,600
2017,1,22,22,8.120000000000001,344.84000000000003,19.61,327.9247384000002,Winter,2017-01-22 22:00:00,330,950
2017,1,22,23,7.59,342.02,18.99,267.8128558875,Winter,2017-01-22 23:00:00,330,950
2017,1,23,0,6.0200000000000005,334.90000000000003,17.73,133.62741490000005,Winter,2017-01-23 00:00:00,330,350
2017,1,23,1,4.61,324.84000000000003,18.22,60.00796086250001,Winter,2017-01-23 01:00:00,300,180
2017,1,23,2,3.45,316.08,17.2,25.151470312500006,Winter,2017-01-23 02:00:00,300,0
2017,1,23,3,2.19,303.89,17.22,6.4333686375,Winter,2017-01-23 03:00:00,300,0
2017,1,23,4,1.4,294.79,19.13,1.6806999999999996,Winter,2017-01-23 04:00:00,270,0
2017,1,23,5,1.65,353.74,21.19,2.7514265625,Winter,2017-01-23 05:00:00,330,0
2017,1,23,6,2.74,326.84000000000003,22.93,12.599629700000005,Winter,2017-01-23 06:00:00,300,0
2017,1,23,7,1.33,352.58,23.91,1.4409901625000003,Winter,2017-01-23 07:00:00,330,0
2017,1,23,8,3.45,290.59000000000003,24.49,25.151470312500006,Winter,2017-01-23 08:00:00,270,0
2017,1,23,9,2.44,302.23,25.06,8.8976552,Winter,2017-01-23 09:00:00,300,0
2017,1,23,10,2.38,314.89,24.87,8.2572791,Winter,2017-01-23 10:00:00,300,0
2017,1,23,11,3.0,304.76,22.97,16.5375,Winter,2017-01-23 11:00:00,300,0
2017,1,23,12,4.08,308.92,22.12,41.59935360000001,Winter,2017-01-23 12:00:00,300,80
2017,1,23,13,4.99,307.53000000000003,22.84,76.10404313750001,Winter,2017-01-23 13:00:00,300,180
2017,1,23,14,5.99,308.69,22.16,131.63960188750002,Winter,2017-01-23 14:00:00,300,350
2017,1,23,15,4.89,319.76,21.36,71.61972851249999,Winter,2017-01-23 15:00:00,300,180
2017,1,23,16,5.24,325.41,22.16,88.1251672,Winter,2017-01-23 16:00:00,300,180
2017,1,23,17,3.45,318.88,21.28,25.151470312500006,Winter,2017-01-23 17:00:00,300,0
2017,1,23,18,4.14,329.47,20.68,43.46174069999999,Winter,2017-01-23 18:00:00,300,80
